strategy,scenario,municipalities,capacity_margin,iso_code,id
Small Cells,Scenario 3 (300 Mbps),Dongeradeel,-42767.00745,NLD,Dongeradeel
Spectrum Integration,Scenario 3 (300 Mbps),Dongeradeel,-42075.58839,NLD,Dongeradeel
Hybrid,Scenario 1 (30 Mbps),Dordrecht,47010.37235,NLD,Dordrecht
Small Cells,Scenario 1 (30 Mbps),Dordrecht,44123.61979,NLD,Dordrecht
Spectrum Integration,Scenario 1 (30 Mbps),Dordrecht,-9330.477501,NLD,Dordrecht
Hybrid,Scenario 2 (100 Mbps),Dordrecht,78500.91098,NLD,Dordrecht
Small Cells,Scenario 2 (100 Mbps),Dordrecht,77943.19417,NLD,Dordrecht
Spectrum Integration,Scenario 2 (100 Mbps),Dordrecht,-57867.02931,NLD,Dordrecht
Hybrid,Scenario 3 (300 Mbps),Dordrecht,65708.96858,NLD,Dordrecht
Small Cells,Scenario 3 (300 Mbps),Dordrecht,65151.25177,NLD,Dordrecht
Spectrum Integration,Scenario 3 (300 Mbps),Dordrecht,-197638.2797,NLD,Dordrecht
Hybrid,Scenario 1 (30 Mbps),Drechterland,-1948.01019,NLD,Drechterland
Small Cells,Scenario 1 (30 Mbps),Drechterland,-2310.03549,NLD,Drechterland
Spectrum Integration,Scenario 1 (30 Mbps),Drechterland,-1948.01019,NLD,Drechterland
Hybrid,Scenario 2 (100 Mbps),Drechterland,-9665.28675,NLD,Drechterland
Small Cells,Scenario 2 (100 Mbps),Drechterland,-10027.31205,NLD,Drechterland
Spectrum Integration,Scenario 2 (100 Mbps),Drechterland,-9665.28675,NLD,Drechterland
Hybrid,Scenario 3 (300 Mbps),Drechterland,-31714.64835,NLD,Drechterland
Small Cells,Scenario 3 (300 Mbps),Drechterland,-32076.67365,NLD,Drechterland
Spectrum Integration,Scenario 3 (300 Mbps),Drechterland,-31714.64835,NLD,Drechterland
Hybrid,Scenario 1 (30 Mbps),"Drechterland,Hoorn",-131.75463,NLD,"Drechterland,Hoorn"
Small Cells,Scenario 1 (30 Mbps),"Drechterland,Hoorn",-154.59381,NLD,"Drechterland,Hoorn"
Spectrum Integration,Scenario 1 (30 Mbps),"Drechterland,Hoorn",-131.75463,NLD,"Drechterland,Hoorn"
Hybrid,Scenario 2 (100 Mbps),"Drechterland,Hoorn",-639.28977,NLD,"Drechterland,Hoorn"
Small Cells,Scenario 2 (100 Mbps),"Drechterland,Hoorn",-662.12895,NLD,"Drechterland,Hoorn"
Spectrum Integration,Scenario 2 (100 Mbps),"Drechterland,Hoorn",-639.28977,NLD,"Drechterland,Hoorn"
Hybrid,Scenario 3 (300 Mbps),"Drechterland,Hoorn",-2089.39017,NLD,"Drechterland,Hoorn"
Small Cells,Scenario 3 (300 Mbps),"Drechterland,Hoorn",-2112.22935,NLD,"Drechterland,Hoorn"
Spectrum Integration,Scenario 3 (300 Mbps),"Drechterland,Hoorn",-2089.39017,NLD,"Drechterland,Hoorn"
Hybrid,Scenario 1 (30 Mbps),Drimmelen,63525.27589,NLD,Drimmelen
Small Cells,Scenario 1 (30 Mbps),Drimmelen,62856.12957,NLD,Drimmelen
Spectrum Integration,Scenario 1 (30 Mbps),Drimmelen,-2722.969158,NLD,Drimmelen
Hybrid,Scenario 2 (100 Mbps),Drimmelen,96670.64366,NLD,Drimmelen
Small Cells,Scenario 2 (100 Mbps),Drimmelen,95665.07413,NLD,Drimmelen
Spectrum Integration,Scenario 2 (100 Mbps),Drimmelen,-16607.88707,NLD,Drimmelen
Hybrid,Scenario 3 (300 Mbps),Drimmelen,65530.60395,NLD,Drimmelen
Small Cells,Scenario 3 (300 Mbps),Drimmelen,64782.33271,NLD,Drimmelen
Spectrum Integration,Scenario 3 (300 Mbps),Drimmelen,-57240.29027,NLD,Drimmelen
Hybrid,Scenario 1 (30 Mbps),"Drimmelen,Moerdijk",19.26216,NLD,"Drimmelen,Moerdijk"
Small Cells,Scenario 1 (30 Mbps),"Drimmelen,Moerdijk",19.26216,NLD,"Drimmelen,Moerdijk"
Spectrum Integration,Scenario 1 (30 Mbps),"Drimmelen,Moerdijk",19.26216,NLD,"Drimmelen,Moerdijk"
Hybrid,Scenario 2 (100 Mbps),"Drimmelen,Moerdijk",3625.024472,NLD,"Drimmelen,Moerdijk"
Small Cells,Scenario 2 (100 Mbps),"Drimmelen,Moerdijk",3598.554626,NLD,"Drimmelen,Moerdijk"
Spectrum Integration,Scenario 2 (100 Mbps),"Drimmelen,Moerdijk",-75.327954,NLD,"Drimmelen,Moerdijk"
Hybrid,Scenario 3 (300 Mbps),"Drimmelen,Moerdijk",3279.138872,NLD,"Drimmelen,Moerdijk"
Small Cells,Scenario 3 (300 Mbps),"Drimmelen,Moerdijk",3252.669026,NLD,"Drimmelen,Moerdijk"
Spectrum Integration,Scenario 3 (300 Mbps),"Drimmelen,Moerdijk",-421.213554,NLD,"Drimmelen,Moerdijk"
Hybrid,Scenario 1 (30 Mbps),Dronten,-1061.15484,NLD,Dronten
Small Cells,Scenario 1 (30 Mbps),Dronten,-1881.69924,NLD,Dronten
Spectrum Integration,Scenario 1 (30 Mbps),Dronten,-1061.15484,NLD,Dronten
Hybrid,Scenario 2 (100 Mbps),Dronten,138030.8829,NLD,Dronten
Small Cells,Scenario 2 (100 Mbps),Dronten,136104.582,NLD,Dronten
Spectrum Integration,Scenario 2 (100 Mbps),Dronten,-16548.35559,NLD,Dronten
Hybrid,Scenario 3 (300 Mbps),Dronten,90622.43366,NLD,Dronten
Small Cells,Scenario 3 (300 Mbps),Dronten,88696.13279,NLD,Dronten
Spectrum Integration,Scenario 3 (300 Mbps),Dronten,-63956.80479,NLD,Dronten
Hybrid,Scenario 1 (30 Mbps),Druten,25226.72135,NLD,Druten
Small Cells,Scenario 1 (30 Mbps),Druten,24844.22096,NLD,Druten
Spectrum Integration,Scenario 1 (30 Mbps),Druten,-1630.675296,NLD,Druten
Hybrid,Scenario 2 (100 Mbps),Druten,44081.16085,NLD,Druten
Small Cells,Scenario 2 (100 Mbps),Druten,43571.11822,NLD,Druten
Spectrum Integration,Scenario 2 (100 Mbps),Druten,-9732.729312,NLD,Druten
Hybrid,Scenario 3 (300 Mbps),Druten,32020.9802,NLD,Druten
Small Cells,Scenario 3 (300 Mbps),Druten,31750.02006,NLD,Druten
Spectrum Integration,Scenario 3 (300 Mbps),Druten,-33427.92931,NLD,Druten
Hybrid,Scenario 1 (30 Mbps),Duiven,39079.5795,NLD,Duiven
Small Cells,Scenario 1 (30 Mbps),Duiven,38304.53782,NLD,Duiven
Spectrum Integration,Scenario 1 (30 Mbps),Duiven,-3414.790299,NLD,Duiven
Hybrid,Scenario 2 (100 Mbps),Duiven,25326.30937,NLD,Duiven
Small Cells,Scenario 2 (100 Mbps),Duiven,24806.16267,NLD,Duiven
Spectrum Integration,Scenario 2 (100 Mbps),Duiven,-18041.91274,NLD,Duiven
Hybrid,Scenario 3 (300 Mbps),Duiven,10333.85246,NLD,Duiven
Small Cells,Scenario 3 (300 Mbps),Duiven,10234.94632,NLD,Duiven
Spectrum Integration,Scenario 3 (300 Mbps),Duiven,-59833.69114,NLD,Duiven
Hybrid,Scenario 1 (30 Mbps),Echt-Susteren,67593.7033,NLD,Echt-Susteren
Small Cells,Scenario 1 (30 Mbps),Echt-Susteren,66758.76466,NLD,Echt-Susteren
Spectrum Integration,Scenario 1 (30 Mbps),Echt-Susteren,-3667.922463,NLD,Echt-Susteren
Hybrid,Scenario 2 (100 Mbps),Echt-Susteren,104344.0684,NLD,Echt-Susteren
Small Cells,Scenario 2 (100 Mbps),Echt-Susteren,103118.913,NLD,Echt-Susteren
Spectrum Integration,Scenario 2 (100 Mbps),Echt-Susteren,-21467.9141,NLD,Echt-Susteren
Hybrid,Scenario 3 (300 Mbps),Echt-Susteren,67324.61697,NLD,Echt-Susteren
Small Cells,Scenario 3 (300 Mbps),Echt-Susteren,66504.7633,NLD,Echt-Susteren
Spectrum Integration,Scenario 3 (300 Mbps),Echt-Susteren,-73439.9381,NLD,Echt-Susteren
Hybrid,Scenario 1 (30 Mbps),Edam-Volendam,-3441.523485,NLD,Edam-Volendam
Small Cells,Scenario 1 (30 Mbps),Edam-Volendam,-4167.531375,NLD,Edam-Volendam
Spectrum Integration,Scenario 1 (30 Mbps),Edam-Volendam,-3441.523485,NLD,Edam-Volendam
Hybrid,Scenario 2 (100 Mbps),Edam-Volendam,-17813.31995,NLD,Edam-Volendam
Small Cells,Scenario 2 (100 Mbps),Edam-Volendam,-18539.32784,NLD,Edam-Volendam
Spectrum Integration,Scenario 2 (100 Mbps),Edam-Volendam,-17813.31995,NLD,Edam-Volendam
Hybrid,Scenario 3 (300 Mbps),Edam-Volendam,-58875.59555,NLD,Edam-Volendam
Small Cells,Scenario 3 (300 Mbps),Edam-Volendam,-59601.60344,NLD,Edam-Volendam
Spectrum Integration,Scenario 3 (300 Mbps),Edam-Volendam,-58875.59555,NLD,Edam-Volendam
Hybrid,Scenario 1 (30 Mbps),Ede,122155.1269,NLD,Ede
Small Cells,Scenario 1 (30 Mbps),Ede,119875.4949,NLD,Ede
Spectrum Integration,Scenario 1 (30 Mbps),Ede,-6641.010816,NLD,Ede
Hybrid,Scenario 2 (100 Mbps),Ede,329457.2105,NLD,Ede
Small Cells,Scenario 2 (100 Mbps),Ede,326789.4485,NLD,Ede
Spectrum Integration,Scenario 2 (100 Mbps),Ede,-50862.44203,NLD,Ede
Hybrid,Scenario 3 (300 Mbps),Ede,265553.6485,NLD,Ede
Small Cells,Scenario 3 (300 Mbps),Ede,263052.1058,NLD,Ede
Spectrum Integration,Scenario 3 (300 Mbps),Ede,-182174.0092,NLD,Ede
Hybrid,Scenario 1 (30 Mbps),Eemnes,36926.08362,NLD,Eemnes
Small Cells,Scenario 1 (30 Mbps),Eemnes,36701.9438,NLD,Eemnes
Spectrum Integration,Scenario 1 (30 Mbps),Eemnes,-674.271675,NLD,Eemnes
Hybrid,Scenario 2 (100 Mbps),Eemnes,33424.10262,NLD,Eemnes
Small Cells,Scenario 2 (100 Mbps),Eemnes,33199.9628,NLD,Eemnes
Spectrum Integration,Scenario 2 (100 Mbps),Eemnes,-4176.252675,NLD,Eemnes
Hybrid,Scenario 3 (300 Mbps),Eemnes,23418.44263,NLD,Eemnes
Small Cells,Scenario 3 (300 Mbps),Eemnes,23194.30281,NLD,Eemnes
Spectrum Integration,Scenario 3 (300 Mbps),Eemnes,-14181.91268,NLD,Eemnes
Hybrid,Scenario 1 (30 Mbps),Eemsmond,-322.94526,NLD,Eemsmond
Small Cells,Scenario 1 (30 Mbps),Eemsmond,-828.04518,NLD,Eemsmond
Spectrum Integration,Scenario 1 (30 Mbps),Eemsmond,-322.94526,NLD,Eemsmond
Hybrid,Scenario 2 (100 Mbps),Eemsmond,-5501.96568,NLD,Eemsmond
Small Cells,Scenario 2 (100 Mbps),Eemsmond,-6007.0656,NLD,Eemsmond
Spectrum Integration,Scenario 2 (100 Mbps),Eemsmond,-5501.96568,NLD,Eemsmond
Hybrid,Scenario 3 (300 Mbps),Eemsmond,-20299.16688,NLD,Eemsmond
Small Cells,Scenario 3 (300 Mbps),Eemsmond,-20804.2668,NLD,Eemsmond
Spectrum Integration,Scenario 3 (300 Mbps),Eemsmond,-20299.16688,NLD,Eemsmond
Hybrid,Scenario 1 (30 Mbps),Eersel,41941.47858,NLD,Eersel
Small Cells,Scenario 1 (30 Mbps),Eersel,41584.98953,NLD,Eersel
Spectrum Integration,Scenario 1 (30 Mbps),Eersel,-1030.356045,NLD,Eersel
Hybrid,Scenario 2 (100 Mbps),Eersel,98496.93377,NLD,Eersel
Small Cells,Scenario 2 (100 Mbps),Eersel,97679.35707,NLD,Eersel
Spectrum Integration,Scenario 2 (100 Mbps),Eersel,-8932.652805,NLD,Eersel
Hybrid,Scenario 3 (300 Mbps),Eersel,74601.54977,NLD,Eersel
Small Cells,Scenario 3 (300 Mbps),Eersel,73783.97308,NLD,Eersel
Spectrum Integration,Scenario 3 (300 Mbps),Eersel,-32828.03681,NLD,Eersel
Hybrid,Scenario 1 (30 Mbps),"Eersel,Eindhoven",75.18456,NLD,"Eersel,Eindhoven"
Small Cells,Scenario 1 (30 Mbps),"Eersel,Eindhoven",75.18456,NLD,"Eersel,Eindhoven"
Spectrum Integration,Scenario 1 (30 Mbps),"Eersel,Eindhoven",75.18456,NLD,"Eersel,Eindhoven"
Hybrid,Scenario 2 (100 Mbps),"Eersel,Eindhoven",14149.28907,NLD,"Eersel,Eindhoven"
Small Cells,Scenario 2 (100 Mbps),"Eersel,Eindhoven",14045.97128,NLD,"Eersel,Eindhoven"
Spectrum Integration,Scenario 2 (100 Mbps),"Eersel,Eindhoven",-294.022014,NLD,"Eersel,Eindhoven"
Hybrid,Scenario 3 (300 Mbps),"Eersel,Eindhoven",12799.21947,NLD,"Eersel,Eindhoven"
Small Cells,Scenario 3 (300 Mbps),"Eersel,Eindhoven",12695.90168,NLD,"Eersel,Eindhoven"
Spectrum Integration,Scenario 3 (300 Mbps),"Eersel,Eindhoven",-1644.091614,NLD,"Eersel,Eindhoven"
Hybrid,Scenario 1 (30 Mbps),Eijsden-Margraten,56616.87025,NLD,Eijsden-Margraten
Small Cells,Scenario 1 (30 Mbps),Eijsden-Margraten,56097.86204,NLD,Eijsden-Margraten
Spectrum Integration,Scenario 1 (30 Mbps),Eijsden-Margraten,-1872.571323,NLD,Eijsden-Margraten
Hybrid,Scenario 2 (100 Mbps),Eijsden-Margraten,82355.95757,NLD,Eijsden-Margraten
Small Cells,Scenario 2 (100 Mbps),Eijsden-Margraten,81579.93568,NLD,Eijsden-Margraten
Spectrum Integration,Scenario 2 (100 Mbps),Eijsden-Margraten,-12062.71242,NLD,Eijsden-Margraten
Hybrid,Scenario 3 (300 Mbps),Eijsden-Margraten,52506.94397,NLD,Eijsden-Margraten
Small Cells,Scenario 3 (300 Mbps),Eijsden-Margraten,51730.92208,NLD,Eijsden-Margraten
Spectrum Integration,Scenario 3 (300 Mbps),Eijsden-Margraten,-41911.72602,NLD,Eijsden-Margraten
Hybrid,Scenario 1 (30 Mbps),Eindhoven,64376.76251,NLD,Eindhoven
Small Cells,Scenario 1 (30 Mbps),Eindhoven,58943.6243,NLD,Eindhoven
Spectrum Integration,Scenario 1 (30 Mbps),Eindhoven,-19418.31502,NLD,Eindhoven
Hybrid,Scenario 2 (100 Mbps),Eindhoven,24275.69847,NLD,Eindhoven
Small Cells,Scenario 2 (100 Mbps),Eindhoven,23750.57088,NLD,Eindhoven
Spectrum Integration,Scenario 2 (100 Mbps),Eindhoven,-112293.8573,NLD,Eindhoven
Hybrid,Scenario 3 (300 Mbps),Eindhoven,10346.08483,NLD,Eindhoven
Small Cells,Scenario 3 (300 Mbps),Eindhoven,10251.3057,NLD,Eindhoven
Spectrum Integration,Scenario 3 (300 Mbps),Eindhoven,-377755.0133,NLD,Eindhoven
Hybrid,Scenario 1 (30 Mbps),Elburg,40780.31203,NLD,Elburg
Small Cells,Scenario 1 (30 Mbps),Elburg,40349.39433,NLD,Elburg
Spectrum Integration,Scenario 1 (30 Mbps),Elburg,-1833.423972,NLD,Elburg
Hybrid,Scenario 2 (100 Mbps),Elburg,57375.4838,NLD,Elburg
Small Cells,Scenario 2 (100 Mbps),Elburg,56761.83877,NLD,Elburg
Spectrum Integration,Scenario 2 (100 Mbps),Elburg,-10782.62057,NLD,Elburg
Hybrid,Scenario 3 (300 Mbps),Elburg,40776.63609,NLD,Elburg
Small Cells,Scenario 3 (300 Mbps),Elburg,40420.28935,NLD,Elburg
Spectrum Integration,Scenario 3 (300 Mbps),Elburg,-36873.83177,NLD,Elburg
Hybrid,Scenario 1 (30 Mbps),Emmen,-10924.33188,NLD,Emmen
Small Cells,Scenario 1 (30 Mbps),Emmen,-13778.88228,NLD,Emmen
Spectrum Integration,Scenario 1 (30 Mbps),Emmen,-10924.33188,NLD,Emmen
Hybrid,Scenario 2 (100 Mbps),Emmen,-61373.18376,NLD,Emmen
Small Cells,Scenario 2 (100 Mbps),Emmen,-64227.73416,NLD,Emmen
Spectrum Integration,Scenario 2 (100 Mbps),Emmen,-61373.18376,NLD,Emmen
Hybrid,Scenario 3 (300 Mbps),Emmen,-205512.7606,NLD,Emmen
Small Cells,Scenario 3 (300 Mbps),Emmen,-208367.311,NLD,Emmen
Spectrum Integration,Scenario 3 (300 Mbps),Emmen,-205512.7606,NLD,Emmen
Hybrid,Scenario 1 (30 Mbps),Enkhuizen,-1945.7064,NLD,Enkhuizen
Small Cells,Scenario 1 (30 Mbps),Enkhuizen,-2165.62896,NLD,Enkhuizen
Spectrum Integration,Scenario 1 (30 Mbps),Enkhuizen,-1945.7064,NLD,Enkhuizen
Hybrid,Scenario 2 (100 Mbps),Enkhuizen,-8412.56064,NLD,Enkhuizen
Small Cells,Scenario 2 (100 Mbps),Enkhuizen,-8632.4832,NLD,Enkhuizen
Spectrum Integration,Scenario 2 (100 Mbps),Enkhuizen,-8412.56064,NLD,Enkhuizen
Hybrid,Scenario 3 (300 Mbps),Enkhuizen,-26889.28704,NLD,Enkhuizen
Small Cells,Scenario 3 (300 Mbps),Enkhuizen,-27109.2096,NLD,Enkhuizen
Spectrum Integration,Scenario 3 (300 Mbps),Enkhuizen,-26889.28704,NLD,Enkhuizen
Hybrid,Scenario 1 (30 Mbps),Enschede,89756.36317,NLD,Enschede
Small Cells,Scenario 1 (30 Mbps),Enschede,86545.95349,NLD,Enschede
Spectrum Integration,Scenario 1 (30 Mbps),Enschede,-11704.91304,NLD,Enschede
Hybrid,Scenario 2 (100 Mbps),Enschede,117590.0505,NLD,Enschede
Small Cells,Scenario 2 (100 Mbps),Enschede,116070.7383,NLD,Enschede
Spectrum Integration,Scenario 2 (100 Mbps),Enschede,-69198.74228,NLD,Enschede
Hybrid,Scenario 3 (300 Mbps),Enschede,74494.83017,NLD,Enschede
Small Cells,Scenario 3 (300 Mbps),Enschede,73585.74751,NLD,Enschede
Spectrum Integration,Scenario 3 (300 Mbps),Enschede,-234896.4415,NLD,Enschede
Hybrid,Scenario 1 (30 Mbps),"Enschede,Losser",10895.78705,NLD,"Enschede,Losser"
Small Cells,Scenario 1 (30 Mbps),"Enschede,Losser",10787.63069,NLD,"Enschede,Losser"
Spectrum Integration,Scenario 1 (30 Mbps),"Enschede,Losser",-444.00264,NLD,"Enschede,Losser"
Hybrid,Scenario 2 (100 Mbps),"Enschede,Losser",8929.116055,NLD,"Enschede,Losser"
Small Cells,Scenario 2 (100 Mbps),"Enschede,Losser",8820.959695,NLD,"Enschede,Losser"
Spectrum Integration,Scenario 2 (100 Mbps),"Enschede,Losser",-2410.67364,NLD,"Enschede,Losser"
Hybrid,Scenario 3 (300 Mbps),"Enschede,Losser",3310.056055,NLD,"Enschede,Losser"
Small Cells,Scenario 3 (300 Mbps),"Enschede,Losser",3201.899695,NLD,"Enschede,Losser"
Spectrum Integration,Scenario 3 (300 Mbps),"Enschede,Losser",-8029.73364,NLD,"Enschede,Losser"
Hybrid,Scenario 1 (30 Mbps),Epe,76121.68122,NLD,Epe
Small Cells,Scenario 1 (30 Mbps),Epe,75501.00749,NLD,Epe
Spectrum Integration,Scenario 1 (30 Mbps),Epe,-1227.621114,NLD,Epe
Hybrid,Scenario 2 (100 Mbps),Epe,184997.1533,NLD,Epe
Small Cells,Scenario 2 (100 Mbps),Epe,183685.8998,NLD,Epe
Spectrum Integration,Scenario 2 (100 Mbps),Epe,-13990.25667,NLD,Epe
Hybrid,Scenario 3 (300 Mbps),Epe,153799.0829,NLD,Epe
Small Cells,Scenario 3 (300 Mbps),Epe,152487.8294,NLD,Epe
Spectrum Integration,Scenario 3 (300 Mbps),Epe,-52928.70147,NLD,Epe
Hybrid,Scenario 1 (30 Mbps),Ermelo,26174.75979,NLD,Ermelo
Small Cells,Scenario 1 (30 Mbps),Ermelo,25834.35188,NLD,Ermelo
Spectrum Integration,Scenario 1 (30 Mbps),Ermelo,-1279.467888,NLD,Ermelo
Hybrid,Scenario 2 (100 Mbps),Ermelo,85848.14645,NLD,Ermelo
Small Cells,Scenario 2 (100 Mbps),Ermelo,85020.18105,NLD,Ermelo
Spectrum Integration,Scenario 2 (100 Mbps),Ermelo,-9764.185602,NLD,Ermelo
Hybrid,Scenario 3 (300 Mbps),Ermelo,66009.2964,NLD,Ermelo
Small Cells,Scenario 3 (300 Mbps),Ermelo,65338.44235,NLD,Ermelo
Spectrum Integration,Scenario 3 (300 Mbps),Ermelo,-35399.2576,NLD,Ermelo
Hybrid,Scenario 1 (30 Mbps),Etten-Leur,56385.31128,NLD,Etten-Leur
Small Cells,Scenario 1 (30 Mbps),Etten-Leur,55277.76514,NLD,Etten-Leur
Spectrum Integration,Scenario 1 (30 Mbps),Etten-Leur,-4730.186856,NLD,Etten-Leur
Hybrid,Scenario 2 (100 Mbps),Etten-Leur,42537.09789,NLD,Etten-Leur
Small Cells,Scenario 2 (100 Mbps),Etten-Leur,41781.99572,NLD,Etten-Leur
Spectrum Integration,Scenario 2 (100 Mbps),Etten-Leur,-25476.31046,NLD,Etten-Leur
Hybrid,Scenario 3 (300 Mbps),Etten-Leur,18419.88544,NLD,Etten-Leur
Small Cells,Scenario 3 (300 Mbps),Etten-Leur,18149.77917,NLD,Etten-Leur
Spectrum Integration,Scenario 3 (300 Mbps),Etten-Leur,-84855.85286,NLD,Etten-Leur
Hybrid,Scenario 1 (30 Mbps),Ferwerderadiel,-144.87264,NLD,Ferwerderadiel
Small Cells,Scenario 1 (30 Mbps),Ferwerderadiel,-371.45952,NLD,Ferwerderadiel
Spectrum Integration,Scenario 1 (30 Mbps),Ferwerderadiel,-144.87264,NLD,Ferwerderadiel
Hybrid,Scenario 2 (100 Mbps),Ferwerderadiel,-2468.17152,NLD,Ferwerderadiel
Small Cells,Scenario 2 (100 Mbps),Ferwerderadiel,-2694.7584,NLD,Ferwerderadiel
Spectrum Integration,Scenario 2 (100 Mbps),Ferwerderadiel,-2468.17152,NLD,Ferwerderadiel
Hybrid,Scenario 3 (300 Mbps),Ferwerderadiel,-9106.16832,NLD,Ferwerderadiel
Small Cells,Scenario 3 (300 Mbps),Ferwerderadiel,-9332.7552,NLD,Ferwerderadiel
Spectrum Integration,Scenario 3 (300 Mbps),Ferwerderadiel,-9106.16832,NLD,Ferwerderadiel
Hybrid,Scenario 1 (30 Mbps),Franekeradeel,-1512.42027,NLD,Franekeradeel
Small Cells,Scenario 1 (30 Mbps),Franekeradeel,-1965.66345,NLD,Franekeradeel
Spectrum Integration,Scenario 1 (30 Mbps),Franekeradeel,-1512.42027,NLD,Franekeradeel
Hybrid,Scenario 2 (100 Mbps),Franekeradeel,-9012.53457,NLD,Franekeradeel
Small Cells,Scenario 2 (100 Mbps),Franekeradeel,-9465.77775,NLD,Franekeradeel
Spectrum Integration,Scenario 2 (100 Mbps),Franekeradeel,-9012.53457,NLD,Franekeradeel
Hybrid,Scenario 3 (300 Mbps),Franekeradeel,-30441.43257,NLD,Franekeradeel
Small Cells,Scenario 3 (300 Mbps),Franekeradeel,-30894.67575,NLD,Franekeradeel
Spectrum Integration,Scenario 3 (300 Mbps),Franekeradeel,-30441.43257,NLD,Franekeradeel
Hybrid,Scenario 1 (30 Mbps),Geertruidenberg,32509.58985,NLD,Geertruidenberg
Small Cells,Scenario 1 (30 Mbps),Geertruidenberg,31908.25729,NLD,Geertruidenberg
Spectrum Integration,Scenario 1 (30 Mbps),Geertruidenberg,-2942.173722,NLD,Geertruidenberg
Hybrid,Scenario 2 (100 Mbps),Geertruidenberg,21710.38795,NLD,Geertruidenberg
Small Cells,Scenario 2 (100 Mbps),Geertruidenberg,21218.27651,NLD,Geertruidenberg
Spectrum Integration,Scenario 2 (100 Mbps),Geertruidenberg,-14977.83988,NLD,Geertruidenberg
Hybrid,Scenario 3 (300 Mbps),Geertruidenberg,7880.491806,NLD,Geertruidenberg
Small Cells,Scenario 3 (300 Mbps),Geertruidenberg,7805.066976,NLD,Geertruidenberg
Spectrum Integration,Scenario 3 (300 Mbps),Geertruidenberg,-49365.45748,NLD,Geertruidenberg
Hybrid,Scenario 1 (30 Mbps),Geldermalsen,42550.41645,NLD,Geldermalsen
Small Cells,Scenario 1 (30 Mbps),Geldermalsen,42065.8475,NLD,Geldermalsen
Spectrum Integration,Scenario 1 (30 Mbps),Geldermalsen,-1853.812665,NLD,Geldermalsen
Hybrid,Scenario 2 (100 Mbps),Geldermalsen,110440.5039,NLD,Geldermalsen
Small Cells,Scenario 2 (100 Mbps),Geldermalsen,109388.1141,NLD,Geldermalsen
Spectrum Integration,Scenario 2 (100 Mbps),Geldermalsen,-13342.25306,NLD,Geldermalsen
Hybrid,Scenario 3 (300 Mbps),Geldermalsen,86326.43877,NLD,Geldermalsen
Small Cells,Scenario 3 (300 Mbps),Geldermalsen,85554.11698,NLD,Geldermalsen
Spectrum Integration,Scenario 3 (300 Mbps),Geldermalsen,-47788.71386,NLD,Geldermalsen
Hybrid,Scenario 1 (30 Mbps),Geldrop-Mierlo,36499.97187,NLD,Geldrop-Mierlo
Small Cells,Scenario 1 (30 Mbps),Geldrop-Mierlo,35573.26991,NLD,Geldrop-Mierlo
Spectrum Integration,Scenario 1 (30 Mbps),Geldrop-Mierlo,-3129.608958,NLD,Geldrop-Mierlo
Hybrid,Scenario 2 (100 Mbps),Geldrop-Mierlo,23404.99224,NLD,Geldrop-Mierlo
Small Cells,Scenario 2 (100 Mbps),Geldrop-Mierlo,23107.56225,NLD,Geldrop-Mierlo
Spectrum Integration,Scenario 2 (100 Mbps),Geldrop-Mierlo,-18381.91148,NLD,Geldrop-Mierlo
Hybrid,Scenario 3 (300 Mbps),Geldrop-Mierlo,9638.043042,NLD,Geldrop-Mierlo
Small Cells,Scenario 3 (300 Mbps),Geldrop-Mierlo,9395.260476,NLD,Geldrop-Mierlo
Spectrum Integration,Scenario 3 (300 Mbps),Geldrop-Mierlo,-61959.91868,NLD,Geldrop-Mierlo
Hybrid,Scenario 1 (30 Mbps),Gemert-Bakel,55604.34996,NLD,Gemert-Bakel
Small Cells,Scenario 1 (30 Mbps),Gemert-Bakel,54951.85402,NLD,Gemert-Bakel
Spectrum Integration,Scenario 1 (30 Mbps),Gemert-Bakel,-2646.359205,NLD,Gemert-Bakel
Hybrid,Scenario 2 (100 Mbps),Gemert-Bakel,131227.2296,NLD,Gemert-Bakel
Small Cells,Scenario 2 (100 Mbps),Gemert-Bakel,129924.9416,NLD,Gemert-Bakel
Spectrum Integration,Scenario 2 (100 Mbps),Gemert-Bakel,-17861.16334,NLD,Gemert-Bakel
Hybrid,Scenario 3 (300 Mbps),Gemert-Bakel,102280.4392,NLD,Gemert-Bakel
Small Cells,Scenario 3 (300 Mbps),Gemert-Bakel,101422.1616,NLD,Gemert-Bakel
Spectrum Integration,Scenario 3 (300 Mbps),Gemert-Bakel,-63188.58094,NLD,Gemert-Bakel
Hybrid,Scenario 1 (30 Mbps),Gennep,18342.76715,NLD,Gennep
Small Cells,Scenario 1 (30 Mbps),Gennep,18136.55851,NLD,Gennep
Spectrum Integration,Scenario 1 (30 Mbps),Gennep,-755.826021,NLD,Gennep
Hybrid,Scenario 2 (100 Mbps),Gennep,54433.2374,NLD,Gennep
Small Cells,Scenario 2 (100 Mbps),Gennep,53932.44499,NLD,Gennep
Spectrum Integration,Scenario 2 (100 Mbps),Gennep,-5846.697291,NLD,Gennep
Hybrid,Scenario 3 (300 Mbps),Gennep,44002.41278,NLD,Gennep
Small Cells,Scenario 3 (300 Mbps),Gennep,43635.96196,NLD,Gennep
Spectrum Integration,Scenario 3 (300 Mbps),Gennep,-21233.71169,NLD,Gennep
Hybrid,Scenario 1 (30 Mbps),Giessenlanden,58498.88909,NLD,Giessenlanden
